configuration,seed,step,train_accuracy,train_cross_entropy,test_accuracy,centered_logit_rms,total_parameter_norm
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8540,1.0,2.2494272400308546e-07,0.005747126436781609,5.482533931732178,26.938221319443382
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8560,1.0,2.2079632344684796e-07,0.005747126436781609,5.482889652252197,26.93957689933175
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8580,1.0,2.3323555353726988e-07,0.005747126436781609,5.480687141418457,26.935705445430354
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8600,1.0,2.2390612741673976e-07,0.005747126436781609,5.4815778732299805,26.937847324228503
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8620,1.0,2.3323555353726988e-07,0.005747126436781609,5.480409622192383,26.935866583442884
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8640,1.0,2.1457670129620965e-07,0.005747126436781609,5.48334264755249,26.93966458067499
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8660,1.0,2.3012574956737808e-07,0.005747126436781609,5.481081008911133,26.937325823040297
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8680,1.0,2.1975971264964755e-07,0.005747126436781609,5.482671737670898,26.9383618289009
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8700,1.0,2.3427215012361557e-07,0.005747126436781609,5.481017112731934,26.935811391570375
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8720,1.0,2.3634535750716168e-07,0.005747126436781609,5.480749130249023,26.937365498288994
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8740,1.0,2.3738195409350737e-07,0.005747126436781609,5.480170726776123,26.93569599884205
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8760,1.0,2.3427215012361557e-07,0.005747126436781609,5.478704929351807,26.935477067206023
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8780,1.0,2.1872311606330186e-07,0.005747126436781609,5.482565879821777,26.939725068320595
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8800,1.0,2.2701593138663156e-07,0.005747126436781609,5.479760646820068,26.936578089057576
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8820,1.0,2.2494272400308546e-07,0.005747126436781609,5.480113506317139,26.93683703310694
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8840,1.0,2.1664990867975575e-07,0.005747126436781609,5.4811625480651855,26.938746448621387
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8860,1.0,2.2390612741673976e-07,0.005747126436781609,5.480764865875244,26.93753876217902
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8880,1.0,2.2183292003319366e-07,0.005747126436781609,5.4811224937438965,26.936703766193464
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8900,1.0,2.2390612741673976e-07,0.005747126436781609,5.479372024536133,26.936405803984183
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8920,1.0,2.2908913877017767e-07,0.005747126436781609,5.4798760414123535,26.936331725081097
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8940,1.0,2.2286953083039407e-07,0.005747126436781609,5.479107856750488,26.937541206566948
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8960,1.0,2.2701593138663156e-07,0.005747126436781609,5.479125499725342,26.93634583533825
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,8980,1.0,2.394551756879082e-07,0.005747126436781609,5.478179454803467,26.934451423603598
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9000,1.0,2.3116234615372377e-07,0.005747126436781609,5.4787821769714355,26.936285697207545
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9020,1.0,2.2286953083039407e-07,0.005747126436781609,5.479637622833252,26.937031094140213
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9040,1.0,2.2079632344684796e-07,0.005747126436781609,5.481240749359131,26.938713780869566
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9060,1.0,2.2286953083039407e-07,0.005747126436781609,5.479177951812744,26.935443426899553
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9080,1.0,2.1975971264964755e-07,0.005747126436781609,5.481096267700195,26.937264025482943
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9100,1.0,2.2908913877017767e-07,0.005747126436781609,5.477859020233154,26.934370013374714
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9120,1.0,2.1354010470986395e-07,0.005747126436781609,5.480288982391357,26.937346880804327
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9140,1.0,2.2183292003319366e-07,0.005747126436781609,5.478732585906982,26.935188435278484
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9160,1.0,2.3841856489070778e-07,0.005747126436781609,5.47747278213501,26.934595076797734
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9180,1.0,2.1768651947695616e-07,0.005747126436781609,5.48102331161499,26.938598272157034
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9200,1.0,2.1975971264964755e-07,0.005747126436781609,5.480595111846924,26.93643596214656
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9220,1.0,2.2805254218383197e-07,0.005747126436781609,5.478936672210693,26.93698940299044
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9240,1.0,2.2494272400308546e-07,0.005747126436781609,5.4796671867370605,26.937650637734816
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9260,1.0,2.3012574956737808e-07,0.005747126436781609,5.478157043457031,26.935087533259225
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9280,1.0,2.2805254218383197e-07,0.005747126436781609,5.4789557456970215,26.937601712468673
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9300,1.0,2.3116234615372377e-07,0.005747126436781609,5.479119777679443,26.937612395492142
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9320,1.0,2.3012574956737808e-07,0.005747126436781609,5.476374626159668,26.934559930370185
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9340,1.0,2.2079632344684796e-07,0.005747126436781609,5.478299140930176,26.937081378750005
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9360,1.0,2.2701593138663156e-07,0.005747126436781609,5.4767985343933105,26.935454995690836
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9380,1.0,2.2597933480028587e-07,0.005747126436781609,5.477377891540527,26.936118145067375
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9400,1.0,2.1664990867975575e-07,0.005747126436781609,5.4794487953186035,26.938187069769942
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9420,1.0,2.1975971264964755e-07,0.005747126436781609,5.477323055267334,26.93644785732185
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9440,1.0,2.2908913877017767e-07,0.005747126436781609,5.4771270751953125,26.93575078456722
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9460,1.0,2.3116234615372377e-07,0.005747126436781609,5.477003574371338,26.93465243116701
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9480,1.0,2.2390612741673976e-07,0.005747126436781609,5.477910041809082,26.93685610077601
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9500,1.0,2.2079632344684796e-07,0.005747126436781609,5.478468894958496,26.938045823417003
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9520,1.0,2.2597933480028587e-07,0.005747126436781609,5.476184844970703,26.935641072519598
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9540,1.0,2.2494272400308546e-07,0.005747126436781609,5.478147983551025,26.936353578553184
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9560,1.0,2.1975971264964755e-07,0.005747126436781609,5.478229522705078,26.936348899057773
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9580,1.0,2.2908913877017767e-07,0.005747126436781609,5.477969169616699,26.93556722431589
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9600,1.0,2.2805254218383197e-07,0.005747126436781609,5.479168891906738,26.936549956856645
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9620,1.0,2.3323555353726988e-07,0.005747126436781609,5.475373268127441,26.933802874622458
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9640,1.0,2.2079632344684796e-07,0.005747126436781609,5.478048801422119,26.936667649390834
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9660,1.0,2.2701593138663156e-07,0.005747126436781609,5.4762983322143555,26.93547689657328
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9680,1.0,2.2805254218383197e-07,0.005747126436781609,5.47859001159668,26.936053619973347
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9700,1.0,2.2597933480028587e-07,0.005747126436781609,5.4768595695495605,26.934948278105956
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9720,1.0,2.2908913877017767e-07,0.005747126436781609,5.47626256942749,26.934349123825395
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9740,1.0,2.2286953083039407e-07,0.005747126436781609,5.477554798126221,26.935359944702228
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9760,1.0,2.2805254218383197e-07,0.005747126436781609,5.477078437805176,26.934726748341497
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9780,1.0,2.2908913877017767e-07,0.005747126436781609,5.47808837890625,26.935198082677733
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9800,1.0,2.2286953083039407e-07,0.005747126436781609,5.478565692901611,26.93674075512529
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9820,1.0,2.2390612741673976e-07,0.005747126436781609,5.4792256355285645,26.93792933682508
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9840,1.0,2.2597933480028587e-07,0.005747126436781609,5.477180480957031,26.934385447278967
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9860,1.0,2.2494272400308546e-07,0.005747126436781609,5.477629661560059,26.936794764322276
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9880,1.0,2.2701593138663156e-07,0.005747126436781609,5.479925632476807,26.93761079023624
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9900,1.0,2.3012574956737808e-07,0.005747126436781609,5.4778828620910645,26.933814502317116
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9920,1.0,2.2183292003319366e-07,0.005747126436781609,5.477869987487793,26.935949391207696
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9940,1.0,2.3323555353726988e-07,0.005747126436781609,5.4763641357421875,26.933762748118898
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9960,1.0,2.3116234615372377e-07,0.005747126436781609,5.4764204025268555,26.934603239752473
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,9980,1.0,2.2390612741673976e-07,0.005747126436781609,5.477245807647705,26.934068066443775
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10000,1.0,2.2286953083039407e-07,0.005747126436781609,5.477438449859619,26.93433336651941
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10020,1.0,2.1768651947695616e-07,0.005747126436781609,5.478888034820557,26.936703551990348
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10040,1.0,2.2597933480028587e-07,0.005747126436781609,5.4786763191223145,26.936773968677947
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10060,1.0,2.2805254218383197e-07,0.005747126436781609,5.4776787757873535,26.9351229070891
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10080,1.0,2.2701593138663156e-07,0.005747126436781609,5.477409839630127,26.93459114176002
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10100,1.0,2.1975971264964755e-07,0.005747126436781609,5.476654052734375,26.934463376028923
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10120,1.0,2.3012574956737808e-07,0.005747126436781609,5.476272106170654,26.93392865104914
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10140,1.0,2.3116234615372377e-07,0.005747126436781609,5.475151538848877,26.93259273080796
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10160,1.0,2.2390612741673976e-07,0.005747126436781609,5.475924015045166,26.934261470821145
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10180,1.0,2.2701593138663156e-07,0.005747126436781609,5.476766586303711,26.935295522572684
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10200,1.0,2.2494272400308546e-07,0.005747126436781609,5.474382400512695,26.933071755173604
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10220,1.0,2.2701593138663156e-07,0.005747126436781609,5.47426176071167,26.93288946353944
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10240,1.0,2.2286953083039407e-07,0.005747126436781609,5.474673271179199,26.933714780246465
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10260,1.0,2.2494272400308546e-07,0.005747126436781609,5.475497722625732,26.934070950907042
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10280,1.0,2.2183292003319366e-07,0.005747126436781609,5.4771552085876465,26.93486216669473
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10300,1.0,2.2494272400308546e-07,0.005747126436781609,5.475975513458252,26.93312583585989
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10320,1.0,2.2494272400308546e-07,0.005747126436781609,5.475801944732666,26.9336425793437
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10340,1.0,2.1975971264964755e-07,0.005747126436781609,5.474693775177002,26.932732461153734
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10360,1.0,2.3012574956737808e-07,0.005747126436781609,5.471920490264893,26.93109103265977
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10380,1.0,2.2286953083039407e-07,0.005747126436781609,5.474184989929199,26.932904393248446
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10400,1.0,2.2183292003319366e-07,0.005747126436781609,5.474133491516113,26.932981546562395
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10420,1.0,2.2701593138663156e-07,0.005747126436781609,5.475122928619385,26.93428626646387
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10440,1.0,2.2805254218383197e-07,0.005747126436781609,5.47506856918335,26.93315682566974
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10460,1.0,2.3012574956737808e-07,0.005747126436781609,5.476079940795898,26.93474281145478
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10480,1.0,2.3219894274006947e-07,0.005747126436781609,5.4732232093811035,26.932182300886936
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10500,1.0,2.2597933480028587e-07,0.005747126436781609,5.475326061248779,26.935117398266918
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10520,1.0,2.3427215012361557e-07,0.005747126436781609,5.471971035003662,26.93037139058589
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10540,1.0,2.1768651947695616e-07,0.005747126436781609,5.474045753479004,26.93307970234576
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10560,1.0,2.1561331209341006e-07,0.005747126436781609,5.475478172302246,26.936407718023652
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10580,1.0,2.3219894274006947e-07,0.005747126436781609,5.472805500030518,26.931662844217282
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10600,1.0,2.3219894274006947e-07,0.005747126436781609,5.473488807678223,26.932892958021124
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10620,1.0,2.1664990867975575e-07,0.005747126436781609,5.473343849182129,26.933153753054924
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10640,1.0,2.2079632344684796e-07,0.005747126436781609,5.473646640777588,26.934891223811217
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10660,1.0,2.3219894274006947e-07,0.005747126436781609,5.474746227264404,26.934109009555026
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10680,1.0,2.2494272400308546e-07,0.005747126436781609,5.473518371582031,26.933591237214056
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10700,1.0,2.2805254218383197e-07,0.005747126436781609,5.474782943725586,26.935104409715315
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10720,1.0,2.1768651947695616e-07,0.005747126436781609,5.475351810455322,26.935202603882516
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10740,1.0,2.2597933480028587e-07,0.005747126436781609,5.472248554229736,26.93143284423305
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10760,1.0,2.3012574956737808e-07,0.005747126436781609,5.473534107208252,26.932503758165407
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10780,1.0,2.2079632344684796e-07,0.005747126436781609,5.474141597747803,26.934961192959776
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10800,1.0,2.1872311606330186e-07,0.005747126436781609,5.47413444519043,26.934481783419514
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10820,1.0,2.3116234615372377e-07,0.005747126436781609,5.472454071044922,26.932247746954424
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10840,1.0,2.3116234615372377e-07,0.005747126436781609,5.471675395965576,26.932257962674633
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10860,1.0,2.2701593138663156e-07,0.005747126436781609,5.4739885330200195,26.935749872067962
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10880,1.0,2.3116234615372377e-07,0.005747126436781609,5.47210693359375,26.93269637770463
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10900,1.0,2.2805254218383197e-07,0.005747126436781609,5.474074363708496,26.935481725343273
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10920,1.0,2.2390612741673976e-07,0.005747126436781609,5.474040508270264,26.933992330134743
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10940,1.0,2.2079632344684796e-07,0.005747126436781609,5.473945617675781,26.93433597858103
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10960,1.0,2.2805254218383197e-07,0.005747126436781609,5.474132061004639,26.934836453267025
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,10980,1.0,2.3323555353726988e-07,0.005747126436781609,5.470678329467773,26.931810050541916
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11000,1.0,2.2286953083039407e-07,0.005747126436781609,5.472997188568115,26.934206773318223
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11020,1.0,2.1975971264964755e-07,0.005747126436781609,5.4745659828186035,26.935606739977665
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11040,1.0,2.2183292003319366e-07,0.005747126436781609,5.473118305206299,26.93570254770173
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11060,1.0,2.1457670129620965e-07,0.005747126436781609,5.4741339683532715,26.936103717475454
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11080,1.0,2.2494272400308546e-07,0.005747126436781609,5.471449851989746,26.93348744956292
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11100,1.0,2.2079632344684796e-07,0.005747126436781609,5.47258186340332,26.93455464706174
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11120,1.0,2.2494272400308546e-07,0.005747126436781609,5.471332550048828,26.93333729540567
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11140,1.0,2.1561331209341006e-07,0.005747126436781609,5.4729905128479,26.935931475564274
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11160,1.0,2.2390612741673976e-07,0.005747126436781609,5.471063613891602,26.93292100332863
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11180,1.0,2.2597933480028587e-07,0.005747126436781609,5.471681118011475,26.93349641091171
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11200,1.0,2.2286953083039407e-07,0.005747126436781609,5.472262859344482,26.934286673336878
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11220,1.0,2.3634535750716168e-07,0.005747126436781609,5.467988014221191,26.92913900678245
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11240,1.0,2.1872311606330186e-07,0.005747126436781609,5.471310615539551,26.933578710359583
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11260,1.0,2.2701593138663156e-07,0.005747126436781609,5.471415996551514,26.9342319792704
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11280,1.0,2.1975971264964755e-07,0.005747126436781609,5.471480846405029,26.932554427385476
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11300,1.0,2.1561331209341006e-07,0.005747126436781609,5.471210479736328,26.933876872900356
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11320,1.0,2.2494272400308546e-07,0.005747126436781609,5.470487117767334,26.93313033935703
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11340,1.0,2.2286953083039407e-07,0.005747126436781609,5.470224857330322,26.932886151362563
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11360,1.0,2.2390612741673976e-07,0.005747126436781609,5.470239162445068,26.934052031662638
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11380,1.0,2.2805254218383197e-07,0.005747126436781609,5.469909191131592,26.933008206095398
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11400,1.0,2.3012574956737808e-07,0.005747126436781609,5.470571517944336,26.933164240323528
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11420,1.0,2.3116234615372377e-07,0.005747126436781609,5.4690842628479,26.932549022857906
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11440,1.0,2.2286953083039407e-07,0.005747126436781609,5.470261096954346,26.933989251153786
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11460,1.0,2.2390612741673976e-07,0.005747126436781609,5.471218585968018,26.933210377505375
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11480,1.0,2.2079632344684796e-07,0.005747126436781609,5.4724602699279785,26.935060420458814
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11500,1.0,2.2701593138663156e-07,0.005747126436781609,5.469451904296875,26.932603170543615
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11520,1.0,2.2908913877017767e-07,0.005747126436781609,5.470955848693848,26.932967223345706
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11540,1.0,2.2494272400308546e-07,0.005747126436781609,5.470597267150879,26.932141724412574
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11560,1.0,2.2286953083039407e-07,0.005747126436781609,5.471202850341797,26.934484013456274
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11580,1.0,2.2079632344684796e-07,0.005747126436781609,5.471957683563232,26.934589677726578
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11600,1.0,2.2805254218383197e-07,0.005747126436781609,5.470010757446289,26.93383693863233
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11620,1.0,2.2494272400308546e-07,0.005747126436781609,5.471540927886963,26.933026351484482
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11640,1.0,2.2701593138663156e-07,0.005747126436781609,5.4719672203063965,26.93367168865593
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11660,1.0,2.2494272400308546e-07,0.005747126436781609,5.472062110900879,26.932674442352027
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11680,1.0,2.1872311606330186e-07,0.005747126436781609,5.472698211669922,26.933079523590138
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11700,1.0,2.1975971264964755e-07,0.005747126436781609,5.471527576446533,26.931985235010124
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11720,1.0,2.2805254218383197e-07,0.005747126436781609,5.4716057777404785,26.93162460184862
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11740,1.0,2.2286953083039407e-07,0.005747126436781609,5.470562934875488,26.931183468988884
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11760,1.0,2.2701593138663156e-07,0.005747126436781609,5.469520092010498,26.928911650388663
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11780,1.0,2.1664990867975575e-07,0.005747126436781609,5.472729682922363,26.933106218933982
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11800,1.0,2.2183292003319366e-07,0.005747126436781609,5.473167419433594,26.93352691360369
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11820,1.0,2.3323555353726988e-07,0.005747126436781609,5.471227169036865,26.930228844458107
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11840,1.0,2.2183292003319366e-07,0.005747126436781609,5.471307754516602,26.931147630549656
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",11,11860,1.0,2.2701593138663156e-07,0.005747126436781609,5.472246170043945,26.93199690438214
