configuration,seed,step,train_accuracy,train_cross_entropy,test_accuracy,centered_logit_rms,total_parameter_norm
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7360,1.0,2.1872311606330186e-07,0.0,5.594058990478516,26.678633336741694
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7380,1.0,2.2183292003319366e-07,0.0,5.5943922996521,26.678317543558254
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7400,1.0,2.0628388597287994e-07,0.0,5.596225261688232,26.680459579661818
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7420,1.0,2.0835709335642605e-07,0.0,5.595801830291748,26.68007757244298
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7440,1.0,2.2286953083039407e-07,0.0,5.595020294189453,26.678865705117932
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7460,1.0,2.1664990867975575e-07,0.0,5.595240116119385,26.6779856381294
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7480,1.0,2.1561331209341006e-07,0.0,5.596001625061035,26.67889088281136
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7500,1.0,2.2079632344684796e-07,0.0,5.594733715057373,26.677728948501816
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7520,1.0,2.1146689732631785e-07,0.0,5.597077369689941,26.681001788287226
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7540,1.0,2.0939368994277174e-07,0.0,5.597293853759766,26.680090725819618
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7560,1.0,2.2494272400308546e-07,0.0,5.595616340637207,26.67802346773834
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7580,1.0,2.0628388597287994e-07,0.0,5.59784460067749,26.680268467085384
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7600,1.0,2.3012574956737808e-07,0.0,5.595261096954346,26.677471950545048
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7620,1.0,2.1768651947695616e-07,0.0,5.595844268798828,26.67711576281322
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7640,1.0,2.1146689732631785e-07,0.0,5.5966644287109375,26.678681507022272
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7660,1.0,2.0835709335642605e-07,0.0,5.596401691436768,26.677828357316237
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7680,1.0,2.1457670129620965e-07,0.0,5.596325874328613,26.67842185695273
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7700,1.0,2.2597933480028587e-07,0.0,5.593581676483154,26.674867266257664
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7720,1.0,2.1975971264964755e-07,0.0,5.595399379730225,26.67576782884457
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7740,1.0,2.3012574956737808e-07,0.0,5.594039440155029,26.6757571531411
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7760,1.0,2.2805254218383197e-07,0.0,5.5943756103515625,26.674927968886152
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7780,1.0,2.1664990867975575e-07,0.0,5.594072341918945,26.675866033975073
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7800,1.0,2.0939368994277174e-07,0.0,5.594868183135986,26.67646693712209
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7820,1.0,2.2183292003319366e-07,0.0,5.592426776885986,26.673428187315317
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7840,1.0,2.2390612741673976e-07,0.0,5.594788551330566,26.67660128016428
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7860,1.0,2.1043030073997215e-07,0.0,5.596700668334961,26.677388212760665
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7880,1.0,2.2805254218383197e-07,0.0,5.592462062835693,26.673023793155085
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7900,1.0,2.1872311606330186e-07,0.0,5.594522476196289,26.675045688997148
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7920,1.0,2.1975971264964755e-07,0.0,5.594958305358887,26.675489420673152
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7940,1.0,2.1768651947695616e-07,0.0,5.595693111419678,26.67651673044088
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7960,1.0,2.1768651947695616e-07,0.0,5.5942769050598145,26.674677374971264
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,7980,1.0,2.1354010470986395e-07,0.0,5.595985412597656,26.675502498063093
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8000,1.0,2.1664990867975575e-07,0.0,5.596432685852051,26.6750527880157
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8020,1.0,2.2079632344684796e-07,0.0,5.59509801864624,26.673034055482372
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8040,1.0,2.2390612741673976e-07,0.0,5.59407377243042,26.672687749930827
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8060,1.0,2.1146689732631785e-07,0.0,5.59494686126709,26.67304370371413
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8080,1.0,2.1872311606330186e-07,0.0,5.594603538513184,26.673311306841626
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8100,1.0,2.1250349391266354e-07,0.0,5.59725284576416,26.67427436821626
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8120,1.0,2.1561331209341006e-07,0.0,5.596558094024658,26.674446776217597
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8140,1.0,2.1146689732631785e-07,0.0,5.596692085266113,26.67351488587767
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8160,1.0,2.2597933480028587e-07,0.0,5.59608268737793,26.67277522386834
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8180,1.0,2.1975971264964755e-07,0.0,5.594539165496826,26.671449873564423
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8200,1.0,2.1561331209341006e-07,0.0,5.595656871795654,26.673067724940555
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8220,1.0,2.1664990867975575e-07,0.0,5.594778060913086,26.672317945433957
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8240,1.0,2.1354010470986395e-07,0.0,5.5967326164245605,26.672860718422022
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8260,1.0,2.2390612741673976e-07,0.0,5.594212532043457,26.670815437304167
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8280,1.0,2.1354010470986395e-07,0.0,5.597204208374023,26.67310681251617
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8300,1.0,2.1457670129620965e-07,0.0,5.596133708953857,26.670967421573188
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8320,1.0,2.1354010470986395e-07,0.0,5.597278594970703,26.671687857616877
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8340,1.0,2.1250349391266354e-07,0.0,5.599889278411865,26.674350817142304
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8360,1.0,2.1664990867975575e-07,0.0,5.597166061401367,26.671159338782942
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8380,1.0,2.2183292003319366e-07,0.0,5.596705913543701,26.67038487465962
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8400,1.0,2.1872311606330186e-07,0.0,5.597377300262451,26.67079558193475
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8420,1.0,2.0732048255922564e-07,0.0,5.599615097045898,26.673526432016214
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8440,1.0,2.1354010470986395e-07,0.0,5.5968546867370605,26.670254538479043
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8460,1.0,2.1872311606330186e-07,0.0,5.598694324493408,26.67210444735349
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8480,1.0,2.1146689732631785e-07,0.0,5.599902153015137,26.67244750625168
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8500,1.0,2.2494272400308546e-07,0.0,5.598330020904541,26.669473383744513
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8520,1.0,2.0939368994277174e-07,0.0,5.598996162414551,26.671606393045433
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8540,1.0,2.1146689732631785e-07,0.0,5.600817680358887,26.672138734262077
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8560,1.0,2.1561331209341006e-07,0.0,5.599679946899414,26.671737642801972
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8580,1.0,2.2390612741673976e-07,0.0,5.59933614730835,26.670355931616257
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8600,1.0,2.1768651947695616e-07,0.0,5.601484775543213,26.671983905357333
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8620,1.0,2.2494272400308546e-07,0.0,5.598939895629883,26.668792827495043
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8640,1.0,2.2597933480028587e-07,0.0,5.599832534790039,26.669415487337396
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8660,1.0,2.0732048255922564e-07,0.0,5.6019062995910645,26.671657300746347
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8680,1.0,2.2079632344684796e-07,0.0,5.600071907043457,26.668842580108727
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8700,1.0,2.1457670129620965e-07,0.0,5.6003289222717285,26.669909709416658
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8720,1.0,2.1975971264964755e-07,0.0,5.6008429527282715,26.669552848976373
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8740,1.0,2.1872311606330186e-07,0.0,5.599740028381348,26.668697644016987
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8760,1.0,2.1872311606330186e-07,0.0,5.59961462020874,26.668060263231105
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8780,1.0,2.1872311606330186e-07,0.0,5.5995917320251465,26.668196986799895
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8800,1.0,2.2183292003319366e-07,0.0,5.5991597175598145,26.666535882053058
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8820,1.0,2.1250349391266354e-07,0.0,5.5987629890441895,26.667170057866546
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8840,1.0,2.2597933480028587e-07,0.0,5.598043918609619,26.66610194741565
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8860,1.0,2.1872311606330186e-07,0.0,5.599523544311523,26.666942673729935
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8880,1.0,2.0213747120578773e-07,0.0,5.60205078125,26.670101281271542
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8900,1.0,2.2183292003319366e-07,0.0,5.598576068878174,26.66606681145707
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8920,1.0,2.2701593138663156e-07,0.0,5.599906921386719,26.667186562062515
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8940,1.0,2.0835709335642605e-07,0.0,5.601273059844971,26.668443946554184
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8960,1.0,2.0421067858933384e-07,0.0,5.603318691253662,26.670246352935376
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,8980,1.0,2.1146689732631785e-07,0.0,5.600596904754639,26.668882958129842
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9000,1.0,2.1250349391266354e-07,0.0,5.600914478302002,26.669372584628263
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9020,1.0,2.1457670129620965e-07,0.0,5.600900650024414,26.668456109095015
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9040,1.0,2.2597933480028587e-07,0.0,5.600790977478027,26.668090698054296
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9060,1.0,2.1250349391266354e-07,0.0,5.599850654602051,26.66718230065889
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9080,1.0,2.1561331209341006e-07,0.0,5.599825382232666,26.6679641185067
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9100,1.0,2.1457670129620965e-07,0.0,5.59982967376709,26.66602070605755
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9120,1.0,2.1664990867975575e-07,0.0,5.599940299987793,26.66615763694034
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9140,1.0,2.1146689732631785e-07,0.0,5.600112438201904,26.666987680124567
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9160,1.0,2.3116234615372377e-07,0.0,5.598433494567871,26.66487612768945
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9180,1.0,2.1768651947695616e-07,0.0,5.59882116317749,26.665262362352873
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9200,1.0,2.2183292003319366e-07,0.0,5.599289894104004,26.665921518133196
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9220,1.0,2.1561331209341006e-07,0.0,5.5999650955200195,26.666304119308986
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9240,1.0,2.1354010470986395e-07,0.0,5.599056243896484,26.66534797616026
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9260,1.0,2.2494272400308546e-07,0.0,5.599974155426025,26.66528036182047
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9280,1.0,2.1354010470986395e-07,0.0,5.600094318389893,26.665388800050142
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9300,1.0,2.1664990867975575e-07,0.0,5.597603797912598,26.663651301272907
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9320,1.0,2.1768651947695616e-07,0.0,5.598435401916504,26.664806873437715
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9340,1.0,2.2286953083039407e-07,0.0,5.598329544067383,26.664638469211088
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9360,1.0,2.2286953083039407e-07,0.0,5.597692966461182,26.663515729140883
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9380,1.0,2.1457670129620965e-07,0.0,5.599977970123291,26.666518141984948
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9400,1.0,2.1975971264964755e-07,0.0,5.597096920013428,26.6639015775389
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9420,1.0,2.1664990867975575e-07,0.0,5.596334934234619,26.6636451315721
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9440,1.0,2.1768651947695616e-07,0.0,5.596645355224609,26.664414207553474
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9460,1.0,2.1768651947695616e-07,0.0,5.597884178161621,26.664848371239728
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9480,1.0,2.1561331209341006e-07,0.0,5.59862756729126,26.665825294553684
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9500,1.0,2.1975971264964755e-07,0.0,5.597061634063721,26.663766152321806
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9520,1.0,2.1561331209341006e-07,0.0,5.597907066345215,26.66468268761831
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9540,1.0,2.1250349391266354e-07,0.0,5.598948001861572,26.665934221970765
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9560,1.0,2.1043030073997215e-07,0.0,5.6004862785339355,26.66642687039283
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9580,1.0,2.1664990867975575e-07,0.0,5.598954677581787,26.664134914183652
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9600,1.0,2.2494272400308546e-07,0.0,5.597746849060059,26.662672899052243
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9620,1.0,2.1975971264964755e-07,0.0,5.597837924957275,26.6622554025638
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9640,1.0,2.1561331209341006e-07,0.0,5.598303318023682,26.662873084633876
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9660,1.0,2.2183292003319366e-07,0.0,5.597919464111328,26.663378807238725
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9680,1.0,2.0939368994277174e-07,0.0,5.599001884460449,26.663441577977554
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9700,1.0,2.1250349391266354e-07,0.0,5.5986833572387695,26.66338740193476
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9720,1.0,2.2079632344684796e-07,0.0,5.598491191864014,26.662366462656
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9740,1.0,2.1872311606330186e-07,0.0,5.597551345825195,26.66202066658774
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9760,1.0,2.1768651947695616e-07,0.0,5.597048759460449,26.66301280800087
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9780,1.0,2.1457670129620965e-07,0.0,5.598817348480225,26.664162062340857
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9800,1.0,2.2390612741673976e-07,0.0,5.596364498138428,26.66084218225458
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9820,1.0,2.1457670129620965e-07,0.0,5.597442150115967,26.663015641073258
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9840,1.0,2.2183292003319366e-07,0.0,5.59636926651001,26.661291568418623
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9860,1.0,2.1664990867975575e-07,0.0,5.5978803634643555,26.66268480802833
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9880,1.0,2.0524728938653425e-07,0.0,5.599583148956299,26.665634700763285
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9900,1.0,2.3116234615372377e-07,0.0,5.597131252288818,26.66119946781698
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9920,1.0,2.1250349391266354e-07,0.0,5.598492622375488,26.66352712025185
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9940,1.0,2.1768651947695616e-07,0.0,5.597713470458984,26.661897632635668
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9960,1.0,2.1975971264964755e-07,0.0,5.596519470214844,26.661191078104725
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,9980,1.0,2.0835709335642605e-07,0.0,5.599003791809082,26.664201631546987
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10000,1.0,2.0939368994277174e-07,0.0,5.597867012023926,26.66206337192346
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10020,1.0,2.2079632344684796e-07,0.0,5.596786975860596,26.66201124378231
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10040,1.0,2.2597933480028587e-07,0.0,5.596953392028809,26.662442632204097
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10060,1.0,2.1146689732631785e-07,0.0,5.5977654457092285,26.66235966547846
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10080,1.0,2.1664990867975575e-07,0.0,5.596724987030029,26.661890512252736
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10100,1.0,2.1768651947695616e-07,0.0,5.596624374389648,26.661331276273852
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10120,1.0,2.1872311606330186e-07,0.0,5.597770690917969,26.66210652457216
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10140,1.0,2.2286953083039407e-07,0.0,5.597001075744629,26.661066965485112
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10160,1.0,2.1561331209341006e-07,0.0,5.596810340881348,26.661387029108525
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10180,1.0,2.1561331209341006e-07,0.0,5.596810340881348,26.66126081716566
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10200,1.0,2.0732048255922564e-07,0.0,5.597660541534424,26.66211487762469
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10220,1.0,2.2183292003319366e-07,0.0,5.595032215118408,26.66004277650508
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10240,1.0,2.2183292003319366e-07,0.0,5.596672058105469,26.6613293101914
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10260,1.0,2.1250349391266354e-07,0.0,5.5970845222473145,26.662143522841617
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10280,1.0,2.1561331209341006e-07,0.0,5.597177028656006,26.661137441447142
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10300,1.0,2.1146689732631785e-07,0.0,5.5951828956604,26.660419117821245
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10320,1.0,2.1146689732631785e-07,0.0,5.596587657928467,26.66196492843146
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10340,1.0,2.2701593138663156e-07,0.0,5.595472812652588,26.65981353129457
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10360,1.0,2.1664990867975575e-07,0.0,5.596375465393066,26.662215396688072
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10380,1.0,2.1664990867975575e-07,0.0,5.594976902008057,26.660942946886905
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10400,1.0,2.1768651947695616e-07,0.0,5.596057891845703,26.661093085720232
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10420,1.0,2.0732048255922564e-07,0.0,5.595552444458008,26.660907875159083
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10440,1.0,2.1664990867975575e-07,0.0,5.5947041511535645,26.660317442693007
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10460,1.0,2.1872311606330186e-07,0.0,5.595070838928223,26.660072977336473
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10480,1.0,2.2286953083039407e-07,0.0,5.594064235687256,26.658371441869743
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10500,1.0,2.1768651947695616e-07,0.0,5.595544338226318,26.66074986865033
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10520,1.0,2.1975971264964755e-07,0.0,5.594890594482422,26.66034103667446
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10540,1.0,2.2079632344684796e-07,0.0,5.595726490020752,26.659904676905434
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10560,1.0,2.1664990867975575e-07,0.0,5.5948591232299805,26.660615120675413
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10580,1.0,2.1457670129620965e-07,0.0,5.595843315124512,26.661110693054287
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10600,1.0,2.1975971264964755e-07,0.0,5.595335960388184,26.660339184901893
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10620,1.0,2.1768651947695616e-07,0.0,5.594115257263184,26.65971206316322
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10640,1.0,2.0939368994277174e-07,0.0,5.594381809234619,26.660505442862718
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10660,1.0,2.1250349391266354e-07,0.0,5.594444751739502,26.659369060658225
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10680,1.0,2.2701593138663156e-07,0.0,5.593576908111572,26.658497114728373
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10700,1.0,2.2701593138663156e-07,0.0,5.592899322509766,26.65748445255888
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10720,1.0,2.2079632344684796e-07,0.0,5.594095706939697,26.65938673868986
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10740,1.0,2.1354010470986395e-07,0.0,5.5939178466796875,26.65953500130774
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10760,1.0,2.2390612741673976e-07,0.0,5.593862056732178,26.65922898054441
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10780,1.0,2.1043030073997215e-07,0.0,5.593834400177002,26.66072541463706
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10800,1.0,2.1561331209341006e-07,0.0,5.593157768249512,26.65900761946119
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10820,1.0,2.2183292003319366e-07,0.0,5.593360424041748,26.659128550285654
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10840,1.0,2.1975971264964755e-07,0.0,5.592226982116699,26.65801260082634
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10860,1.0,2.1043030073997215e-07,0.0,5.592984199523926,26.659816589277902
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10880,1.0,2.2494272400308546e-07,0.0,5.5911946296691895,26.656511543742365
"A(p=17,f=0.40,h=128,lr=0.01,wd=1.0,max=40000)",22,10900,1.0,2.1872311606330186e-07,0.0,5.5935492515563965,26.658902040458525
