analysis,block_id,start_seed,end_seed,selected_rule,U_dev,N_eligible,U_hold,H,D,n_eligible_rules
overlapping,339,339,386,1,0.247833659661,6116,0.249759175593,1.00776938829,0,6
overlapping,340,340,387,1,0.24141235169,6115,0.245559265364,1.01717771956,0,6
overlapping,341,341,388,1,0.232149614117,6092,0.244781183396,1.05441133007,0,6
overlapping,342,342,389,1,0.226059370963,6101,0.236102623343,1.04442749857,0,6
overlapping,343,343,390,1,0.216382860113,6113,0.23725379795,1.09645374789,0,6
overlapping,344,344,391,1,0.216365938849,6121,0.240703695989,1.11248423513,0,6
overlapping,345,345,392,1,0.215755331523,6116,0.239487629184,1.10999634398,0,6
overlapping,346,346,393,1,0.222452588123,6120,0.242674724929,1.09090537888,0,6
overlapping,347,347,394,1,0.224247941119,6108,0.251448377042,1.12129625711,0,6
overlapping,348,348,395,1,0.222746486429,6091,0.256205685591,1.1502120177,0,6
overlapping,349,349,396,1,0.214369965543,6104,0.24840475253,1.15876658328,0,6
overlapping,350,350,397,1,0.220137784727,6112,0.244818658774,1.11211557379,0,6
overlapping,351,351,398,1,0.224321021091,6120,0.231789708387,1.03329463846,0,6
overlapping,352,352,399,1,0.227237835265,6112,0.230352278457,1.0137056542,0,6
overlapping,353,353,400,1,0.221518071699,6130,0.230869987111,1.04221739265,0,6
overlapping,354,354,401,1,0.229215651381,6126,0.226205790065,0.986868866512,0,6
overlapping,355,355,402,1,0.225813192842,6118,0.222546774087,0.985534863069,0,6
overlapping,356,356,403,1,0.223071338474,6118,0.215452122613,0.965844039344,0,6
overlapping,357,357,404,1,0.231992461974,6109,0.214504725493,0.924619376281,0,6
overlapping,358,358,405,1,0.22807534772,6114,0.207920085929,0.911628933188,0,6
overlapping,359,359,406,1,0.232679309013,6117,0.210602381151,0.905118646108,0,6
overlapping,360,360,407,1,0.237698622164,6135,0.210306946394,0.884763001479,0,6
overlapping,361,361,408,1,0.239405845929,6123,0.212702972516,0.888461899044,0,6
overlapping,362,362,409,1,0.242597312683,6117,0.21496594104,0.886101905511,0,6
overlapping,363,363,410,1,0.242765358271,6123,0.209893837532,0.864595505007,0,6
overlapping,364,364,411,1,0.233807558638,6124,0.210627464389,0.90085823408,0,6
overlapping,365,365,412,1,0.224375254362,6128,0.214756896405,0.957132715085,0,6
overlapping,366,366,413,1,0.221955606321,6125,0.213337937773,0.961173909095,0,6
overlapping,367,367,414,1,0.22225290368,6129,0.213415452558,0.9602369599,0,6
overlapping,368,368,415,1,0.218715401589,6119,0.208163428878,0.951754779799,0,6
overlapping,369,369,416,1,0.227403236791,6100,0.206390242917,0.907595889262,0,6
overlapping,370,370,417,1,0.224082513435,6105,0.201719321691,0.900201084854,0,6
overlapping,371,371,418,1,0.235908375096,6093,0.211584465745,0.896892556946,0,6
overlapping,372,372,419,1,0.233528347979,6080,0.21483538424,0.919954198706,0,6
overlapping,373,373,420,1,0.234478923377,6093,0.215798556314,0.920332425643,0,6
overlapping,374,374,421,1,0.236365051156,6104,0.209066307459,0.884506006434,0,6
overlapping,375,375,422,1,0.232322654363,6102,0.206585323934,0.889217302119,0,6
overlapping,376,376,423,1,0.236800903356,6110,0.213589719186,0.90198017051,0,6
overlapping,377,377,424,1,0.239344328893,6112,0.213809924376,0.893315188899,0,6
overlapping,378,378,425,1,0.235806970092,6095,0.217659489355,0.923040948578,0,6
overlapping,379,379,426,1,0.241002517519,6080,0.227289033444,0.943098170857,0,6
overlapping,380,380,427,1,0.247235370266,6081,0.226343689291,0.915498818181,0,6
overlapping,381,381,428,1,0.246331132085,6080,0.225825935823,0.916757593371,0,6
overlapping,382,382,429,1,0.251145673951,6097,0.230697306916,0.918579656523,1,6
overlapping,383,383,430,1,0.252346851116,6108,0.236436997401,0.936952438105,1,6
overlapping,384,384,431,1,0.259076650566,6096,0.22987483558,0.887285037373,1,6
overlapping,385,385,432,1,0.257808457207,6118,0.226151962484,0.877209246483,1,6
overlapping,386,386,433,1,0.256110548681,6128,0.220988539809,0.862863872443,1,6
overlapping,387,387,434,1,0.256601660938,6112,0.219578078553,0.855715733679,1,6
overlapping,388,388,435,1,0.257226552321,6107,0.221054412979,0.859376339588,1,6
overlapping,389,389,436,1,0.253045977284,6114,0.216843795686,0.856934372216,1,6
overlapping,390,390,437,1,0.249802618221,6092,0.224681073723,0.899434422757,0,6
overlapping,391,391,438,1,0.249517542278,6103,0.223911688372,0.897378542315,0,6
overlapping,392,392,439,1,0.256748833751,6106,0.220030557967,0.856987565446,1,6
overlapping,393,393,440,1,0.256727892897,6104,0.218620161932,0.851563729462,1,6
overlapping,394,394,441,1,0.25025382599,6102,0.217938655925,0.870870425507,1,6
overlapping,395,395,442,1,0.252149809204,6090,0.214048356462,0.848893588846,1,6
overlapping,396,396,443,1,0.251318675667,6096,0.212887629324,0.847082409453,1,6
overlapping,397,397,444,1,0.251266056938,6104,0.225582012281,0.897781479241,1,6
overlapping,398,398,445,1,0.252542463889,6106,0.227840714532,0.902187739137,1,6
overlapping,399,399,446,1,0.258317312212,6115,0.229401520969,0.888060962717,1,6
overlapping,400,400,447,1,0.258807740551,6140,0.233160602207,0.9009027385,1,6
overlapping,401,401,448,1,0.270451847809,6140,0.228570231791,0.845142060012,1,6
overlapping,402,402,449,1,0.26496198145,6151,0.232530149012,0.877598166121,1,6
overlapping,403,403,450,1,0.259975999273,6155,0.231020805451,0.888623588702,1,6
overlapping,404,404,451,1,0.255067501021,6162,0.230635126694,0.904212123344,1,6
overlapping,405,405,452,1,0.251307054272,6164,0.226916245211,0.902944192587,1,6
overlapping,406,406,453,1,0.250693390208,6166,0.222167307467,0.886211269005,1,6
overlapping,407,407,454,1,0.248488459302,6170,0.21244948067,0.854967193511,0,6
overlapping,408,408,455,1,0.242373086278,6165,0.217111724571,0.895774889468,0,6
overlapping,409,409,456,1,0.246126265884,6159,0.216272282938,0.878704603758,0,6
overlapping,410,410,457,1,0.250320031493,6157,0.217716426608,0.869752313904,1,6
overlapping,411,411,458,1,0.248558379345,6149,0.227837051451,0.916633959598,0,6
overlapping,412,412,459,1,0.244479718465,6156,0.227233110064,0.929455872622,0,6
overlapping,413,413,460,1,0.243949599417,6165,0.224400302089,0.919863375982,0,6
overlapping,414,414,461,1,0.249432632187,6182,0.229606527697,0.920515193555,0,6
overlapping,415,415,462,1,0.249186221331,6186,0.229584336064,0.921336399893,0,6
overlapping,416,416,463,1,0.251250673519,6198,0.231580288831,0.921710121561,1,6
overlapping,417,417,464,1,0.241446350517,6201,0.239481524061,0.991862264839,0,6
overlapping,418,418,465,1,0.243119024982,6209,0.241257881824,0.992344724324,0,6
overlapping,419,419,466,1,0.233206913425,6220,0.234718633181,1.00648231107,0,6
overlapping,420,420,467,1,0.231734829474,6214,0.235625822434,1.01679071277,0,6
overlapping,421,421,468,1,0.2298007108,6198,0.234122380401,1.01880616289,0,6
overlapping,422,422,469,1,0.23017660933,6189,0.235073023728,1.02127242387,0,6
overlapping,423,423,470,1,0.241487811096,6202,0.238376124276,0.987114518096,0,6
overlapping,424,424,471,1,0.243293983814,6204,0.235121679749,0.966409756885,0,6
overlapping,425,425,472,1,0.23682743211,6187,0.236324120576,0.997874775189,0,6
overlapping,426,426,473,1,0.245302268272,6197,0.230213667862,0.938489764012,0,6
overlapping,427,427,474,1,0.24266569163,6196,0.227664706708,0.938182506058,0,6
overlapping,428,428,475,1,0.235212707261,6206,0.234698125165,0.997812269153,0,6
overlapping,429,429,476,1,0.233157133067,6213,0.23107348736,0.991063341363,0,6
overlapping,430,430,477,1,0.239411445048,6212,0.232180391232,0.969796540785,0,6
overlapping,431,431,478,1,0.24047183397,6192,0.231132804476,0.961163728241,0,6
overlapping,432,432,479,1,0.233596378396,6182,0.222863161862,0.954052299065,0,6
overlapping,433,433,480,1,0.236863020446,6165,0.22436792823,0.947247602465,0,6
overlapping,434,434,481,1,0.237099705852,6171,0.217481132104,0.917256018187,0,6
overlapping,435,435,482,1,0.231943914941,6184,0.22123830638,0.953843977479,0,6
overlapping,436,436,483,1,0.235841983904,6189,0.220822600828,0.936315905981,0,6
overlapping,437,437,484,1,0.235982581027,6174,0.226634230397,0.960385420868,0,6
overlapping,438,438,485,1,0.24546108212,6174,0.233833048756,0.952627792301,0,6
overlapping,439,439,486,1,0.2498990451,6166,0.230745320028,0.923354148614,0,6
overlapping,440,440,487,1,0.245268301536,6163,0.230811362964,0.941056636829,0,6
overlapping,441,441,488,1,0.252034325682,6166,0.22814199668,0.905202083337,1,6
overlapping,442,442,489,1,0.257293884061,6152,0.225721404775,0.877290206873,1,6
overlapping,443,443,490,1,0.254257528182,6171,0.231221649224,0.909399422222,1,6
overlapping,444,444,491,1,0.256529219469,6175,0.226459085376,0.882780861552,1,6
overlapping,445,445,492,1,0.265928752784,6152,0.227110561526,0.854027852006,1,6
overlapping,446,446,493,1,0.263049078988,6151,0.229600254351,0.872841886519,1,6
overlapping,447,447,494,1,0.254329654573,6153,0.242547514653,0.953673747011,1,6
overlapping,448,448,495,1,0.253430692607,6138,0.241864439022,0.954361275397,1,6
overlapping,449,449,496,1,0.247140022715,6141,0.24101463572,0.975214912872,0,6
overlapping,450,450,497,1,0.250697906436,6141,0.237421216771,0.947041082816,1,6
overlapping,451,451,498,1,0.249242382663,6141,0.240836167474,0.966272930396,0,6
overlapping,452,452,499,1,0.245675368196,6145,0.239568010041,0.975140535253,0,6
overlapping,453,453,500,1,0.238424116387,6158,0.251980776082,1.05685943142,0,6
overlapping,454,454,501,1,0.240134734116,6148,0.257851086607,1.07377671771,0,6
overlapping,455,455,502,1,0.242612981112,6138,0.261010476536,1.07583063091,0,6
overlapping,456,456,503,1,0.24129287567,6147,0.264539009218,1.09633990844,0,6
overlapping,457,457,504,1,0.240492305567,6141,0.266903282456,1.10982046526,0,6
overlapping,458,458,505,1,0.238559629786,6149,0.262948797423,1.10223510013,0,6
overlapping,459,459,506,1,0.246431998039,6149,0.260114810766,1.05552368538,0,6
overlapping,460,460,507,1,0.247327523942,6150,0.262426855482,1.06104994422,0,6
overlapping,461,461,508,1,0.249286466946,6161,0.258584733001,1.03729952199,0,6
overlapping,462,462,509,1,0.250894078761,6132,0.253203908628,1.0092063945,1,6
overlapping,463,463,510,1,0.255090875834,6124,0.25919188614,1.01607666402,1,6
overlapping,464,464,511,1,0.252596791475,6114,0.262248110804,1.03820840032,1,6
overlapping,465,465,512,1,0.249447010965,6115,0.254005238463,1.01827332979,0,6
overlapping,466,466,513,1,0.250742005387,6121,0.250304047247,0.998253351533,1,6
overlapping,467,467,514,1,0.260577598769,6115,0.249650323678,0.958065178499,1,6
overlapping,468,468,515,1,0.259148873487,6115,0.245748086093,0.948289231539,1,6
overlapping,469,469,516,1,0.25327997815,6112,0.252846357225,0.998287977881,1,6
overlapping,470,470,517,1,0.251931267736,6115,0.260977576633,1.03590784494,1,6
overlapping,471,471,518,1,0.243464153569,6106,0.269355971427,1.10634755662,0,6
overlapping,472,472,519,1,0.242416256004,6108,0.263155870397,1.08555372785,0,6
overlapping,473,473,520,1,0.246765940089,6119,0.256323387867,1.03873082231,0,6
overlapping,474,474,521,1,0.244628735455,6123,0.265036401036,1.08342301056,0,6
overlapping,475,475,522,1,0.24557294015,6154,0.264253090128,1.0760676236,0,6
overlapping,476,476,523,1,0.246064386153,6145,0.258465282551,1.05039695745,0,6
overlapping,477,477,524,1,0.255140043083,6143,0.260818274127,1.02225535034,1,6
overlapping,478,478,525,1,0.246887293464,6141,0.255432069672,1.03461002828,0,6
overlapping,479,479,526,1,0.253109734445,6155,0.25204187273,0.995781032615,1,6
overlapping,480,480,527,1,0.252281891839,6182,0.271032025412,1.07432215383,1,6
overlapping,481,481,528,1,0.250464538514,6196,0.267972963278,1.06990380701,1,6
overlapping,482,482,529,1,0.248121457702,6189,0.27579788876,1.11154388385,0,6
overlapping,483,483,530,1,0.249533745501,6165,0.272654190555,1.09265458268,0,6
overlapping,484,484,531,1,0.249823558418,6166,0.270992287184,1.08473471798,0,6
overlapping,485,485,532,1,0.25059766058,6161,0.275227949363,1.09828618801,1,6
overlapping,486,486,533,1,0.245898878604,6163,0.270497451544,1.10003531972,0,6
overlapping,487,487,534,1,0.249053354478,6146,0.263636805907,1.05855553104,0,6
overlapping,488,488,535,1,0.248736605388,6149,0.258454192644,1.03906778112,0,6
overlapping,489,489,536,1,0.24795938841,6145,0.264680388288,1.06743442943,0,6
overlapping,490,490,537,1,0.250672778036,6143,0.267159298475,1.06576908976,1,6
overlapping,491,491,538,1,0.253812355097,6142,0.262437392142,1.03398194324,1,6
overlapping,492,492,539,1,0.249993819714,6139,0.263432643611,1.05375662451,0,6
overlapping,493,493,540,1,0.237990899561,6140,0.262564559957,1.10325462209,0,6
overlapping,494,494,541,1,0.23891785856,6137,0.264265680241,1.10609429464,0,6
overlapping,495,495,542,1,0.242768518898,6122,0.253816512025,1.04550834341,0,6
overlapping,496,496,543,1,0.243807773339,6118,0.252782038311,1.03680877295,0,6
overlapping,497,497,544,1,0.236567510198,6100,0.252682459183,1.06811987399,0,6
overlapping,498,498,545,1,0.230507894533,6088,0.254689223119,1.10490455711,0,6
overlapping,499,499,546,1,0.234342125457,6094,0.251484879232,1.07315267685,0,6
overlapping,500,500,547,1,0.241160059516,6096,0.248606558916,1.03087783033,0,6
overlapping,501,501,548,1,0.2416938466,6082,0.239588352373,0.991288589857,0,6
overlapping,502,502,549,1,0.247947899155,6080,0.247767376833,0.999271934457,0,6
overlapping,503,503,550,1,0.245170859206,6084,0.250349127081,1.02112105775,0,6
overlapping,504,504,551,1,0.249881755568,6064,0.245018947246,0.980539562357,0,6
overlapping,505,505,552,1,0.245910221973,6082,0.23932949108,0.973239295055,0,6
overlapping,506,506,553,1,0.248191995683,6081,0.248328937545,1.00055175777,0,6
overlapping,507,507,554,1,0.23839458661,6077,0.239065369258,1.00281374949,0,6
overlapping,508,508,555,1,0.244842930934,6070,0.240048712029,0.98041920636,0,6
overlapping,509,509,556,1,0.24593387595,6061,0.246894870012,1.00390753026,0,6
overlapping,510,510,557,1,0.244106426795,6085,0.248979691014,1.01996368667,0,6
overlapping,511,511,558,1,0.241913705736,6075,0.247082434246,1.02136600113,0,6
overlapping,512,512,559,1,0.238003655095,6076,0.238091740855,1.00037010255,0,6
overlapping,513,513,560,1,0.241144336625,6083,0.242906217334,1.00730633252,0,6
overlapping,514,514,561,1,0.240955906985,6074,0.254429990761,1.05591929222,0,6
overlapping,515,515,562,1,0.235826660578,6071,0.260461870983,1.10446321185,0,6
overlapping,516,516,563,1,0.240197662797,6071,0.262990639526,1.09489258331,0,6
overlapping,517,517,564,1,0.240832805549,6084,0.265092064133,1.10073070622,0,6
overlapping,518,518,565,1,0.241305399944,6096,0.255807409825,1.06009815729,0,6
overlapping,519,519,566,1,0.245755770554,6097,0.252303395906,1.02664281428,0,6
overlapping,520,520,567,1,0.242740497268,6097,0.245862412158,1.01286112093,0,6
overlapping,521,521,568,1,0.249411589811,6105,0.251802329339,1.00958551898,0,6
overlapping,522,522,569,1,0.250387861684,6096,0.251015280422,1.00250578736,1,6
overlapping,523,523,570,1,0.251443612768,6072,0.250581427685,0.996571059912,1,6
overlapping,524,524,571,1,0.254342611119,6087,0.254043765194,0.998825026118,1,6
overlapping,525,525,572,1,0.252763847032,6095,0.257278915417,1.01786279342,1,6
overlapping,526,526,573,1,0.250335384959,6088,0.25856216106,1.03286301736,1,6
overlapping,527,527,574,1,0.247384298125,6089,0.262832199001,1.06244495303,0,6
overlapping,528,528,575,1,0.248889728369,6068,0.257311824003,1.03383866297,0,6
overlapping,529,529,576,1,0.248823656643,6070,0.256987417549,1.03280942422,0,6
overlapping,530,530,577,1,0.257086997401,6074,0.255245257665,0.99283612258,1,6
overlapping,531,531,578,1,0.265257729909,6089,0.254665848598,0.960069471624,1,6
overlapping,532,532,579,1,0.264152916966,6099,0.24812488057,0.939322886986,1,6
overlapping,533,533,580,1,0.261150723997,6112,0.236392230224,0.905194619439,1,6
overlapping,534,534,581,1,0.263575989706,6121,0.233667404574,0.886527656919,1,6
overlapping,535,535,582,1,0.255739224397,6138,0.247020914511,0.965909375433,1,6
overlapping,536,536,583,1,0.258925148726,6151,0.252585069161,0.975513851798,1,6
overlapping,537,537,584,1,0.255805711556,6158,0.245895204069,0.96125767706,1,6
overlapping,538,538,585,1,0.251636437925,6174,0.240210870441,0.95459494031,1,6
overlapping,539,539,586,1,0.248291374555,6185,0.238515893599,0.960628994971,0,6
overlapping,540,540,587,1,0.247608156973,6172,0.237569343571,0.959456855038,0,6
overlapping,541,541,588,1,0.252298699745,6188,0.235506338251,0.93344253652,1,6
overlapping,542,542,589,1,0.253131958693,6171,0.223386343092,0.882489687377,1,6
overlapping,543,543,590,1,0.251130690536,6173,0.216678467992,0.862811580412,1,6
overlapping,544,544,591,1,0.251221352776,6181,0.213910732724,0.851483085973,1,6
overlapping,545,545,592,1,0.265501916729,6207,0.216748080395,0.816371056996,1,6
overlapping,546,546,593,1,0.273752124809,6221,0.219233186501,0.800845606784,1,6
overlapping,547,547,594,1,0.266330426598,6239,0.225893504874,0.848170101177,1,6
overlapping,548,548,595,1,0.265537480549,6248,0.232194616845,0.874432552289,1,6
overlapping,549,549,596,1,0.273832536074,6244,0.23174379407,0.846297512317,1,6
overlapping,550,550,597,1,0.267830914408,6258,0.230915932742,0.86217057225,1,6
overlapping,551,551,598,1,0.267963791814,6265,0.235534946037,0.878980493753,1,6
overlapping,552,552,599,1,0.265256376344,6281,0.235231590641,0.886808429956,1,6
overlapping,553,553,600,1,0.267437904901,6276,0.232934520298,0.870985436354,1,6
overlapping,554,554,601,1,0.258311858626,6278,0.227215250346,0.879616025197,1,6
overlapping,555,555,602,1,0.262196273791,6272,0.243042483634,0.926948656135,1,6
overlapping,556,556,603,1,0.261397769333,6273,0.239721769073,0.917076567577,1,6
overlapping,557,557,604,1,0.259117630179,6275,0.236032554303,0.910908895467,1,6
overlapping,558,558,605,1,0.255095122083,6257,0.237206705531,0.929875505237,1,6
overlapping,559,559,606,1,0.255093546427,6271,0.232103358333,0.909875461705,1,6
overlapping,560,560,607,1,0.259843782797,6280,0.236832803698,0.911443026069,1,6
overlapping,561,561,608,1,0.266583207756,6285,0.234889209266,0.881110296645,1,6
overlapping,562,562,609,1,0.261384603133,6282,0.224145342362,0.85753077907,1,6
overlapping,563,563,610,1,0.268061696449,6287,0.216976304523,0.809426737939,1,6
overlapping,564,564,611,1,0.269123469689,6291,0.213127276652,0.791931216174,1,6
overlapping,565,565,612,1,0.272054780347,6284,0.209485663868,0.770012802571,1,6
overlapping,566,566,613,1,0.268877377353,6262,0.209416737563,0.778855921703,1,6
overlapping,567,567,614,1,0.264917976968,6248,0.208462499756,0.786894502749,1,6
overlapping,568,568,615,1,0.272547446833,6238,0.215868143019,0.792038764359,1,6
overlapping,569,569,616,1,0.260018884063,6240,0.218070083067,0.838670175255,1,6
overlapping,570,570,617,1,0.267703599267,6236,0.217039842619,0.81074682303,1,6
overlapping,571,571,618,1,0.269488949357,6234,0.213950187889,0.793910801906,1,6
overlapping,572,572,619,1,0.274287302075,6216,0.217934505977,0.794548286881,1,6
overlapping,573,573,620,1,0.271722592786,6210,0.215783306562,0.7941308978,1,6
overlapping,574,574,621,1,0.276789246575,6212,0.222420260543,0.803572621752,1,6
overlapping,575,575,622,1,0.27538309291,6196,0.230237336546,0.836061989549,1,6
overlapping,576,576,623,1,0.282062429162,6194,0.230681492093,0.817838422434,1,6
overlapping,577,577,624,1,0.291158915103,6177,0.223216038904,0.766646759985,1,6
overlapping,578,578,625,1,0.288145062489,6146,0.219012301798,0.760076538902,1,6
overlapping,579,579,626,1,0.276846720045,6143,0.218891599406,0.790659897905,1,6
overlapping,580,580,627,1,0.279447029057,6140,0.225396674795,0.806581038117,1,6
overlapping,581,581,628,1,0.274246311185,6154,0.228994636172,0.834996230879,1,6
overlapping,582,582,629,1,0.273342324329,6153,0.227005729349,0.830481448148,1,6
overlapping,583,583,630,1,0.279015770165,6164,0.220279252352,0.789486745576,1,6
overlapping,584,584,631,1,0.276673378582,6148,0.215531560118,0.779010836613,1,6
overlapping,585,585,632,1,0.275309935994,6146,0.212033050181,0.770161270845,1,6
overlapping,586,586,633,1,0.272070516655,6145,0.217803680276,0.800541282287,1,6
overlapping,587,587,634,1,0.269455420369,6130,0.221717500977,0.822835557264,1,6
overlapping,588,588,635,1,0.273443450014,6139,0.222340918214,0.813114807476,1,6
overlapping,589,589,636,1,0.274741172811,6138,0.22153396345,0.806336965016,1,6
overlapping,590,590,637,1,0.27497156763,6171,0.226919680765,0.825247798237,1,6
overlapping,591,591,638,1,0.275148330348,6176,0.23168362418,0.84203172844,1,6
overlapping,592,592,639,1,0.272004642162,6182,0.227992582555,0.838193718839,1,6
overlapping,593,593,640,1,0.271364547371,6157,0.22376359875,0.824586707874,1,6
overlapping,594,594,641,1,0.271023833097,6144,0.230675878644,0.851127651791,1,6
overlapping,595,595,642,1,0.280016480701,6128,0.220456737758,0.787299151841,1,6
overlapping,596,596,643,1,0.28006867759,6109,0.215428076249,0.76919732011,1,6
overlapping,597,597,644,1,0.276492833088,6112,0.217901014317,0.788089195237,1,6
overlapping,598,598,645,1,0.276602864289,6095,0.216311525769,0.782029232867,1,6
overlapping,599,599,646,1,0.276818265351,6089,0.20841557821,0.752896771264,1,6
overlapping,600,600,647,1,0.275145641851,6085,0.213418462505,0.775656343561,1,6
overlapping,601,601,648,1,0.269670553801,6099,0.222093335676,0.823572809657,1,6
overlapping,602,602,649,1,0.278725423011,6095,0.218986596346,0.785671410885,1,6
overlapping,603,603,650,1,0.285457872495,6105,0.204060406026,0.714852963215,1,6
overlapping,604,604,651,1,0.282893820114,6103,0.21214144798,0.749897781061,1,6
overlapping,605,605,652,1,0.289420835273,6102,0.213604345076,0.738040662741,1,6
overlapping,606,606,653,1,0.290958100051,6094,0.209772443395,0.72097131291,1,6
overlapping,607,607,654,1,0.283592981168,6097,0.216293057694,0.762688331718,1,6
overlapping,608,608,655,1,0.289221083528,6084,0.213381129331,0.737778611185,1,6
overlapping,609,609,656,1,0.276956088667,6077,0.216681122535,0.782366343987,1,6
overlapping,610,610,657,1,0.280007434501,6081,0.219381058664,0.783482978068,1,6
overlapping,611,611,658,1,0.28196420793,6078,0.225696417064,0.80044349856,1,6
overlapping,612,612,659,1,0.278347549798,6076,0.233395280566,0.838503089879,1,6
overlapping,613,613,660,1,0.281547520364,6084,0.230262763748,0.817846889398,1,6
overlapping,614,614,661,1,0.285610405332,6095,0.23668728612,0.828706803748,1,6
overlapping,615,615,662,1,0.285385771568,6103,0.233411305202,0.81787996619,1,6
overlapping,616,616,663,1,0.275972966339,6109,0.236658572195,0.857542589532,1,6
overlapping,617,617,664,1,0.281558019969,6089,0.229006348525,0.813354023978,1,6
overlapping,618,618,665,1,0.26717158677,6095,0.226692551459,0.848490493317,1,6
overlapping,619,619,666,1,0.26178318988,6093,0.228983646425,0.874707220621,1,6
overlapping,620,620,667,1,0.258403971764,6112,0.224157920529,0.867470879021,1,6
overlapping,621,621,668,1,0.256390797098,6119,0.227924477254,0.888972926617,1,6
overlapping,622,622,669,1,0.255028170248,6122,0.219434148639,0.860431019935,1,6
overlapping,623,623,670,1,0.253137165179,6123,0.214440945656,0.847133393096,1,6
overlapping,624,624,671,1,0.2452490934,6127,0.21633589321,0.882106800929,0,6
overlapping,625,625,672,1,0.232661277973,6135,0.227958539976,0.9797871909,0,6
overlapping,626,626,673,1,0.226210547334,6148,0.232478658195,1.02770918923,0,6
overlapping,627,627,674,1,0.241144497816,6145,0.230609792313,0.956313722278,0,6
overlapping,628,628,675,1,0.236361641143,6138,0.229770936485,0.972116014145,0,6
overlapping,629,629,676,1,0.244026002023,6134,0.233618991484,0.957352862184,0,6
overlapping,630,630,677,1,0.243344635858,6130,0.237981695385,0.977961542262,0,6
overlapping,631,631,678,1,0.24180885407,6106,0.236817100056,0.979356611927,0,6
overlapping,632,632,679,1,0.243413425698,6109,0.243317934439,0.999607699292,0,6
overlapping,633,633,680,1,0.243577858064,6122,0.24410186767,1.0021513023,0,6
overlapping,634,634,681,1,0.248346652023,6129,0.241511264518,0.972476425795,0,6
overlapping,635,635,682,1,0.252828526298,6129,0.236365789089,0.93488576052,1,6
overlapping,636,636,683,1,0.252685987465,6139,0.23777820308,0.94100272621,1,6
overlapping,637,637,684,1,0.256892832247,6137,0.235647347251,0.917298256982,1,6
overlapping,638,638,685,1,0.255115251034,6127,0.238783133715,0.935981415251,1,6
overlapping,639,639,686,1,0.253299448969,6129,0.232661531505,0.91852363853,1,6
overlapping,640,640,687,1,0.254888524467,6131,0.240709406695,0.944371297997,1,6
overlapping,641,641,688,1,0.255680855655,6146,0.236974399483,0.926836695989,1,6
overlapping,642,642,689,1,0.25358838897,6141,0.227318304049,0.896406594058,1,6
overlapping,643,643,690,1,0.25523848833,6143,0.230834945632,0.904389252353,1,6
overlapping,644,644,691,1,0.257877486103,6142,0.241784780678,0.937595539382,1,6
overlapping,645,645,692,1,0.259991634839,6132,0.240215805929,0.92393667234,1,6
overlapping,646,646,693,1,0.257766964283,6138,0.238030324719,0.923432238032,1,6
overlapping,647,647,694,1,0.261238710236,6138,0.240389626672,0.920191446569,1,6
overlapping,648,648,695,1,0.265047157855,6134,0.241158157106,0.909868866574,1,6
overlapping,649,649,696,1,0.272957906551,6122,0.233432582079,0.855196264613,1,6
overlapping,650,650,697,1,0.274415237582,6120,0.234340199218,0.85396205139,1,6
overlapping,651,651,698,1,0.263732598607,6114,0.236948135948,0.898440834388,1,6
overlapping,652,652,699,1,0.271594870754,6109,0.235434307113,0.866858444193,1,6
overlapping,653,653,700,1,0.268179539683,6108,0.237533789363,0.885726739797,1,6
overlapping,654,654,701,1,0.26488090107,6119,0.231613510785,0.874406232571,1,6
overlapping,655,655,702,1,0.263744578055,6110,0.232589884544,0.881875510993,1,6
overlapping,656,656,703,1,0.256726481924,6110,0.234250914625,0.91245325714,1,6
overlapping,657,657,704,1,0.256443636383,6105,0.231011968342,0.900829404857,1,6
overlapping,658,658,705,1,0.261104366609,6112,0.225184274262,0.862430135451,1,6
overlapping,659,659,706,1,0.256964588348,6108,0.218184633917,0.849084441244,1,6
overlapping,660,660,707,1,0.264958109674,6108,0.211958608116,0.799970260873,1,6
overlapping,661,661,708,1,0.264200109115,6100,0.210386682501,0.796315653336,1,6
overlapping,662,662,709,1,0.26304246635,6103,0.205422260716,0.780947135901,1,6
overlapping,663,663,710,1,0.261845194237,6123,0.203102869152,0.775660098493,1,6
overlapping,664,664,711,1,0.264189140861,6124,0.202195089699,0.765342167509,1,6
overlapping,665,665,712,1,0.267908509744,6139,0.197805561329,0.738332505816,1,6
overlapping,666,666,713,1,0.272591550173,6145,0.207760353829,0.76216725609,1,6
overlapping,667,667,714,1,0.278593729899,6161,0.205933018048,0.73918755502,1,6
overlapping,668,668,715,1,0.276071719631,6142,0.201743036502,0.730763139274,1,6
overlapping,669,669,716,1,0.279971017879,6137,0.197021744765,0.703721928999,1,6
overlapping,670,670,717,1,0.279171674814,6133,0.195711215968,0.701042525529,1,6
overlapping,671,671,718,1,0.277595660324,6137,0.18780844868,0.676553979485,1,6
overlapping,672,672,719,1,0.283574362403,6142,0.184685760901,0.651278061023,1,6
overlapping,673,673,720,1,0.288144780861,6158,0.180233098514,0.625494926457,1,6
overlapping,674,674,721,1,0.29992043323,6162,0.185102762396,0.617172896165,1,6
overlapping,675,675,722,1,0.289151728475,6154,0.186189367051,0.64391580169,1,6
overlapping,676,676,723,1,0.293237590022,6145,0.185829646739,0.63371700308,1,6
overlapping,677,677,724,1,0.294112898177,6148,0.183241707208,0.623031864102,1,6
overlapping,678,678,725,1,0.299420233435,6147,0.183890285056,0.614154504345,1,6
