dataset_id,permutation_id,rule,selected_config_id,selected_configuration,optimizer_label,final_120_split_estimate
9,7,first_encountered,3,C03,optimizer-A,0.5506666666666667
9,8,total_order,3,C03,optimizer-A,0.5506666666666667
9,8,first_encountered,9,C09,optimizer-B,0.6140555555555556
9,9,total_order,3,C03,optimizer-A,0.5506666666666667
9,9,first_encountered,10,C10,optimizer-B,0.620416666666667
9,10,total_order,3,C03,optimizer-A,0.5506666666666667
9,10,first_encountered,3,C03,optimizer-A,0.5506666666666667
9,11,total_order,3,C03,optimizer-A,0.5506666666666667
9,11,first_encountered,3,C03,optimizer-A,0.5506666666666667
9,12,total_order,3,C03,optimizer-A,0.5506666666666667
9,12,first_encountered,4,C04,optimizer-A,0.5620833333333335
9,13,total_order,3,C03,optimizer-A,0.5506666666666667
9,13,first_encountered,10,C10,optimizer-B,0.620416666666667
9,14,total_order,3,C03,optimizer-A,0.5506666666666667
9,14,first_encountered,10,C10,optimizer-B,0.620416666666667
9,15,total_order,3,C03,optimizer-A,0.5506666666666667
9,15,first_encountered,9,C09,optimizer-B,0.6140555555555556
9,16,total_order,3,C03,optimizer-A,0.5506666666666667
9,16,first_encountered,9,C09,optimizer-B,0.6140555555555556
9,17,total_order,3,C03,optimizer-A,0.5506666666666667
9,17,first_encountered,4,C04,optimizer-A,0.5620833333333335
9,18,total_order,3,C03,optimizer-A,0.5506666666666667
9,18,first_encountered,10,C10,optimizer-B,0.620416666666667
9,19,total_order,3,C03,optimizer-A,0.5506666666666667
9,19,first_encountered,9,C09,optimizer-B,0.6140555555555556
9,20,total_order,3,C03,optimizer-A,0.5506666666666667
9,20,first_encountered,10,C10,optimizer-B,0.620416666666667
9,21,total_order,3,C03,optimizer-A,0.5506666666666667
9,21,first_encountered,3,C03,optimizer-A,0.5506666666666667
9,22,total_order,3,C03,optimizer-A,0.5506666666666667
9,22,first_encountered,10,C10,optimizer-B,0.620416666666667
9,23,total_order,3,C03,optimizer-A,0.5506666666666667
9,23,first_encountered,4,C04,optimizer-A,0.5620833333333335
9,24,total_order,3,C03,optimizer-A,0.5506666666666667
9,24,first_encountered,9,C09,optimizer-B,0.6140555555555556
10,0,total_order,4,C04,optimizer-A,0.6108611111111115
10,0,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,1,total_order,4,C04,optimizer-A,0.6108611111111115
10,1,first_encountered,5,C05,optimizer-A,0.6246111111111115
10,2,total_order,4,C04,optimizer-A,0.6108611111111115
10,2,first_encountered,11,C11,optimizer-B,0.5585555555555556
10,3,total_order,4,C04,optimizer-A,0.6108611111111115
10,3,first_encountered,4,C04,optimizer-A,0.6108611111111115
10,4,total_order,4,C04,optimizer-A,0.6108611111111115
10,4,first_encountered,4,C04,optimizer-A,0.6108611111111115
10,5,total_order,4,C04,optimizer-A,0.6108611111111115
10,5,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,6,total_order,4,C04,optimizer-A,0.6108611111111115
10,6,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,7,total_order,4,C04,optimizer-A,0.6108611111111115
10,7,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,8,total_order,4,C04,optimizer-A,0.6108611111111115
10,8,first_encountered,5,C05,optimizer-A,0.6246111111111115
10,9,total_order,4,C04,optimizer-A,0.6108611111111115
10,9,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,10,total_order,4,C04,optimizer-A,0.6108611111111115
10,10,first_encountered,11,C11,optimizer-B,0.5585555555555556
10,11,total_order,4,C04,optimizer-A,0.6108611111111115
10,11,first_encountered,5,C05,optimizer-A,0.6246111111111115
10,12,total_order,4,C04,optimizer-A,0.6108611111111115
10,12,first_encountered,4,C04,optimizer-A,0.6108611111111115
10,13,total_order,4,C04,optimizer-A,0.6108611111111115
10,13,first_encountered,5,C05,optimizer-A,0.6246111111111115
10,14,total_order,4,C04,optimizer-A,0.6108611111111115
10,14,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,15,total_order,4,C04,optimizer-A,0.6108611111111115
10,15,first_encountered,11,C11,optimizer-B,0.5585555555555556
10,16,total_order,4,C04,optimizer-A,0.6108611111111115
10,16,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,17,total_order,4,C04,optimizer-A,0.6108611111111115
10,17,first_encountered,4,C04,optimizer-A,0.6108611111111115
10,18,total_order,4,C04,optimizer-A,0.6108611111111115
10,18,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,19,total_order,4,C04,optimizer-A,0.6108611111111115
10,19,first_encountered,5,C05,optimizer-A,0.6246111111111115
10,20,total_order,4,C04,optimizer-A,0.6108611111111115
10,20,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,21,total_order,4,C04,optimizer-A,0.6108611111111115
10,21,first_encountered,5,C05,optimizer-A,0.6246111111111115
10,22,total_order,4,C04,optimizer-A,0.6108611111111115
10,22,first_encountered,10,C10,optimizer-B,0.5515833333333336
10,23,total_order,4,C04,optimizer-A,0.6108611111111115
10,23,first_encountered,4,C04,optimizer-A,0.6108611111111115
10,24,total_order,4,C04,optimizer-A,0.6108611111111115
10,24,first_encountered,11,C11,optimizer-B,0.5585555555555556
11,0,total_order,0,C00,optimizer-A,0.62025
11,0,first_encountered,6,C06,optimizer-B,0.5590555555555557
11,1,total_order,0,C00,optimizer-A,0.62025
11,1,first_encountered,0,C00,optimizer-A,0.62025
11,2,total_order,0,C00,optimizer-A,0.62025
11,2,first_encountered,11,C11,optimizer-B,0.6103333333333335
11,3,total_order,0,C00,optimizer-A,0.62025
11,3,first_encountered,0,C00,optimizer-A,0.62025
11,4,total_order,0,C00,optimizer-A,0.62025
11,4,first_encountered,6,C06,optimizer-B,0.5590555555555557
11,5,total_order,0,C00,optimizer-A,0.62025
11,5,first_encountered,0,C00,optimizer-A,0.62025
11,6,total_order,0,C00,optimizer-A,0.62025
11,6,first_encountered,6,C06,optimizer-B,0.5590555555555557
11,7,total_order,0,C00,optimizer-A,0.62025
11,7,first_encountered,6,C06,optimizer-B,0.5590555555555557
11,8,total_order,0,C00,optimizer-A,0.62025
11,8,first_encountered,5,C05,optimizer-A,0.5479444444444445
11,9,total_order,0,C00,optimizer-A,0.62025
11,9,first_encountered,0,C00,optimizer-A,0.62025
11,10,total_order,0,C00,optimizer-A,0.62025
11,10,first_encountered,11,C11,optimizer-B,0.6103333333333335
11,11,total_order,0,C00,optimizer-A,0.62025
11,11,first_encountered,5,C05,optimizer-A,0.5479444444444445
11,12,total_order,0,C00,optimizer-A,0.62025
11,12,first_encountered,6,C06,optimizer-B,0.5590555555555557
11,13,total_order,0,C00,optimizer-A,0.62025
11,13,first_encountered,5,C05,optimizer-A,0.5479444444444445
11,14,total_order,0,C00,optimizer-A,0.62025
11,14,first_encountered,5,C05,optimizer-A,0.5479444444444445
11,15,total_order,0,C00,optimizer-A,0.62025
11,15,first_encountered,0,C00,optimizer-A,0.62025
11,16,total_order,0,C00,optimizer-A,0.62025
11,16,first_encountered,6,C06,optimizer-B,0.5590555555555557
11,17,total_order,0,C00,optimizer-A,0.62025
11,17,first_encountered,6,C06,optimizer-B,0.5590555555555557
11,18,total_order,0,C00,optimizer-A,0.62025
11,18,first_encountered,5,C05,optimizer-A,0.5479444444444445
11,19,total_order,0,C00,optimizer-A,0.62025
11,19,first_encountered,5,C05,optimizer-A,0.5479444444444445
11,20,total_order,0,C00,optimizer-A,0.62025
11,20,first_encountered,6,C06,optimizer-B,0.5590555555555557
11,21,total_order,0,C00,optimizer-A,0.62025
11,21,first_encountered,0,C00,optimizer-A,0.62025
11,22,total_order,0,C00,optimizer-A,0.62025
11,22,first_encountered,5,C05,optimizer-A,0.5479444444444445
11,23,total_order,0,C00,optimizer-A,0.62025
11,23,first_encountered,6,C06,optimizer-B,0.5590555555555557
11,24,total_order,0,C00,optimizer-A,0.62025
11,24,first_encountered,6,C06,optimizer-B,0.5590555555555557
12,0,total_order,0,C00,optimizer-A,0.5500555555555556
12,0,first_encountered,1,C01,optimizer-A,0.5554722222222224
12,1,total_order,0,C00,optimizer-A,0.5500555555555556
12,1,first_encountered,0,C00,optimizer-A,0.5500555555555556
12,2,total_order,0,C00,optimizer-A,0.5500555555555556
12,2,first_encountered,0,C00,optimizer-A,0.5500555555555556
12,3,total_order,0,C00,optimizer-A,0.5500555555555556
12,3,first_encountered,0,C00,optimizer-A,0.5500555555555556
12,4,total_order,0,C00,optimizer-A,0.5500555555555556
12,4,first_encountered,7,C07,optimizer-B,0.6184999999999994
12,5,total_order,0,C00,optimizer-A,0.5500555555555556
12,5,first_encountered,0,C00,optimizer-A,0.5500555555555556
12,6,total_order,0,C00,optimizer-A,0.5500555555555556
12,6,first_encountered,6,C06,optimizer-B,0.6143055555555555
12,7,total_order,0,C00,optimizer-A,0.5500555555555556
12,7,first_encountered,1,C01,optimizer-A,0.5554722222222224
12,8,total_order,0,C00,optimizer-A,0.5500555555555556
12,8,first_encountered,1,C01,optimizer-A,0.5554722222222224
12,9,total_order,0,C00,optimizer-A,0.5500555555555556
12,9,first_encountered,0,C00,optimizer-A,0.5500555555555556
12,10,total_order,0,C00,optimizer-A,0.5500555555555556
12,10,first_encountered,7,C07,optimizer-B,0.6184999999999994
12,11,total_order,0,C00,optimizer-A,0.5500555555555556
12,11,first_encountered,1,C01,optimizer-A,0.5554722222222224
12,12,total_order,0,C00,optimizer-A,0.5500555555555556
12,12,first_encountered,6,C06,optimizer-B,0.6143055555555555
12,13,total_order,0,C00,optimizer-A,0.5500555555555556
12,13,first_encountered,1,C01,optimizer-A,0.5554722222222224
12,14,total_order,0,C00,optimizer-A,0.5500555555555556
12,14,first_encountered,1,C01,optimizer-A,0.5554722222222224
12,15,total_order,0,C00,optimizer-A,0.5500555555555556
12,15,first_encountered,0,C00,optimizer-A,0.5500555555555556
12,16,total_order,0,C00,optimizer-A,0.5500555555555556
12,16,first_encountered,7,C07,optimizer-B,0.6184999999999994
12,17,total_order,0,C00,optimizer-A,0.5500555555555556
12,17,first_encountered,7,C07,optimizer-B,0.6184999999999994
12,18,total_order,0,C00,optimizer-A,0.5500555555555556
12,18,first_encountered,1,C01,optimizer-A,0.5554722222222224
12,19,total_order,0,C00,optimizer-A,0.5500555555555556
12,19,first_encountered,7,C07,optimizer-B,0.6184999999999994
12,20,total_order,0,C00,optimizer-A,0.5500555555555556
12,20,first_encountered,6,C06,optimizer-B,0.6143055555555555
12,21,total_order,0,C00,optimizer-A,0.5500555555555556
12,21,first_encountered,0,C00,optimizer-A,0.5500555555555556
12,22,total_order,0,C00,optimizer-A,0.5500555555555556
12,22,first_encountered,1,C01,optimizer-A,0.5554722222222224
12,23,total_order,0,C00,optimizer-A,0.5500555555555556
12,23,first_encountered,7,C07,optimizer-B,0.6184999999999994
12,24,total_order,0,C00,optimizer-A,0.5500555555555556
12,24,first_encountered,7,C07,optimizer-B,0.6184999999999994
13,0,total_order,1,C01,optimizer-A,0.6116111111111109
13,0,first_encountered,2,C02,optimizer-A,0.6202500000000001
13,1,total_order,1,C01,optimizer-A,0.6116111111111109
13,1,first_encountered,2,C02,optimizer-A,0.6202500000000001
13,2,total_order,1,C01,optimizer-A,0.6116111111111109
13,2,first_encountered,2,C02,optimizer-A,0.6202500000000001
13,3,total_order,1,C01,optimizer-A,0.6116111111111109
13,3,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,4,total_order,1,C01,optimizer-A,0.6116111111111109
13,4,first_encountered,7,C07,optimizer-B,0.5507777777777779
13,5,total_order,1,C01,optimizer-A,0.6116111111111109
13,5,first_encountered,1,C01,optimizer-A,0.6116111111111109
13,6,total_order,1,C01,optimizer-A,0.6116111111111109
13,6,first_encountered,7,C07,optimizer-B,0.5507777777777779
13,7,total_order,1,C01,optimizer-A,0.6116111111111109
13,7,first_encountered,1,C01,optimizer-A,0.6116111111111109
13,8,total_order,1,C01,optimizer-A,0.6116111111111109
13,8,first_encountered,2,C02,optimizer-A,0.6202500000000001
13,9,total_order,1,C01,optimizer-A,0.6116111111111109
13,9,first_encountered,2,C02,optimizer-A,0.6202500000000001
13,10,total_order,1,C01,optimizer-A,0.6116111111111109
13,10,first_encountered,7,C07,optimizer-B,0.5507777777777779
13,11,total_order,1,C01,optimizer-A,0.6116111111111109
13,11,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,12,total_order,1,C01,optimizer-A,0.6116111111111109
13,12,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,13,total_order,1,C01,optimizer-A,0.6116111111111109
13,13,first_encountered,1,C01,optimizer-A,0.6116111111111109
13,14,total_order,1,C01,optimizer-A,0.6116111111111109
13,14,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,15,total_order,1,C01,optimizer-A,0.6116111111111109
13,15,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,16,total_order,1,C01,optimizer-A,0.6116111111111109
13,16,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,17,total_order,1,C01,optimizer-A,0.6116111111111109
13,17,first_encountered,7,C07,optimizer-B,0.5507777777777779
13,18,total_order,1,C01,optimizer-A,0.6116111111111109
13,18,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,19,total_order,1,C01,optimizer-A,0.6116111111111109
13,19,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,20,total_order,1,C01,optimizer-A,0.6116111111111109
13,20,first_encountered,1,C01,optimizer-A,0.6116111111111109
13,21,total_order,1,C01,optimizer-A,0.6116111111111109
13,21,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,22,total_order,1,C01,optimizer-A,0.6116111111111109
13,22,first_encountered,1,C01,optimizer-A,0.6116111111111109
13,23,total_order,1,C01,optimizer-A,0.6116111111111109
13,23,first_encountered,8,C08,optimizer-B,0.5592499999999999
13,24,total_order,1,C01,optimizer-A,0.6116111111111109
13,24,first_encountered,7,C07,optimizer-B,0.5507777777777779
14,0,total_order,2,C02,optimizer-A,0.5486111111111112
14,0,first_encountered,2,C02,optimizer-A,0.5486111111111112
14,1,total_order,2,C02,optimizer-A,0.5486111111111112
14,1,first_encountered,3,C03,optimizer-A,0.5629999999999998
14,2,total_order,2,C02,optimizer-A,0.5486111111111112
14,2,first_encountered,2,C02,optimizer-A,0.5486111111111112
14,3,total_order,2,C02,optimizer-A,0.5486111111111112
14,3,first_encountered,8,C08,optimizer-B,0.6103333333333335
14,4,total_order,2,C02,optimizer-A,0.5486111111111112
14,4,first_encountered,9,C09,optimizer-B,0.6197499999999998
14,5,total_order,2,C02,optimizer-A,0.5486111111111112
14,5,first_encountered,8,C08,optimizer-B,0.6103333333333335
14,6,total_order,2,C02,optimizer-A,0.5486111111111112
14,6,first_encountered,9,C09,optimizer-B,0.6197499999999998
14,7,total_order,2,C02,optimizer-A,0.5486111111111112
14,7,first_encountered,3,C03,optimizer-A,0.5629999999999998
14,8,total_order,2,C02,optimizer-A,0.5486111111111112
14,8,first_encountered,2,C02,optimizer-A,0.5486111111111112
14,9,total_order,2,C02,optimizer-A,0.5486111111111112
14,9,first_encountered,2,C02,optimizer-A,0.5486111111111112
14,10,total_order,2,C02,optimizer-A,0.5486111111111112
14,10,first_encountered,3,C03,optimizer-A,0.5629999999999998
14,11,total_order,2,C02,optimizer-A,0.5486111111111112
14,11,first_encountered,3,C03,optimizer-A,0.5629999999999998
14,12,total_order,2,C02,optimizer-A,0.5486111111111112
14,12,first_encountered,8,C08,optimizer-B,0.6103333333333335
14,13,total_order,2,C02,optimizer-A,0.5486111111111112
14,13,first_encountered,8,C08,optimizer-B,0.6103333333333335
14,14,total_order,2,C02,optimizer-A,0.5486111111111112
14,14,first_encountered,8,C08,optimizer-B,0.6103333333333335
14,15,total_order,2,C02,optimizer-A,0.5486111111111112
14,15,first_encountered,8,C08,optimizer-B,0.6103333333333335
14,16,total_order,2,C02,optimizer-A,0.5486111111111112
14,16,first_encountered,8,C08,optimizer-B,0.6103333333333335
14,17,total_order,2,C02,optimizer-A,0.5486111111111112
14,17,first_encountered,9,C09,optimizer-B,0.6197499999999998
14,18,total_order,2,C02,optimizer-A,0.5486111111111112
14,18,first_encountered,3,C03,optimizer-A,0.5629999999999998
14,19,total_order,2,C02,optimizer-A,0.5486111111111112
14,19,first_encountered,9,C09,optimizer-B,0.6197499999999998
14,20,total_order,2,C02,optimizer-A,0.5486111111111112
14,20,first_encountered,3,C03,optimizer-A,0.5629999999999998
14,21,total_order,2,C02,optimizer-A,0.5486111111111112
14,21,first_encountered,8,C08,optimizer-B,0.6103333333333335
14,22,total_order,2,C02,optimizer-A,0.5486111111111112
14,22,first_encountered,9,C09,optimizer-B,0.6197499999999998
14,23,total_order,2,C02,optimizer-A,0.5486111111111112
14,23,first_encountered,8,C08,optimizer-B,0.6103333333333335
14,24,total_order,2,C02,optimizer-A,0.5486111111111112
14,24,first_encountered,8,C08,optimizer-B,0.6103333333333335
15,0,total_order,3,C03,optimizer-A,0.609638888888889
15,0,first_encountered,3,C03,optimizer-A,0.609638888888889
15,1,total_order,3,C03,optimizer-A,0.609638888888889
15,1,first_encountered,3,C03,optimizer-A,0.609638888888889
15,2,total_order,3,C03,optimizer-A,0.609638888888889
15,2,first_encountered,4,C04,optimizer-A,0.6196666666666665
15,3,total_order,3,C03,optimizer-A,0.609638888888889
15,3,first_encountered,4,C04,optimizer-A,0.6196666666666665
15,4,total_order,3,C03,optimizer-A,0.609638888888889
15,4,first_encountered,4,C04,optimizer-A,0.6196666666666665
15,5,total_order,3,C03,optimizer-A,0.609638888888889
15,5,first_encountered,10,C10,optimizer-B,0.5591111111111112
15,6,total_order,3,C03,optimizer-A,0.609638888888889
15,6,first_encountered,9,C09,optimizer-B,0.5501944444444447
15,7,total_order,3,C03,optimizer-A,0.609638888888889
15,7,first_encountered,3,C03,optimizer-A,0.609638888888889
15,8,total_order,3,C03,optimizer-A,0.609638888888889
15,8,first_encountered,9,C09,optimizer-B,0.5501944444444447
15,9,total_order,3,C03,optimizer-A,0.609638888888889
15,9,first_encountered,10,C10,optimizer-B,0.5591111111111112
15,10,total_order,3,C03,optimizer-A,0.609638888888889
15,10,first_encountered,3,C03,optimizer-A,0.609638888888889
15,11,total_order,3,C03,optimizer-A,0.609638888888889
15,11,first_encountered,3,C03,optimizer-A,0.609638888888889
15,12,total_order,3,C03,optimizer-A,0.609638888888889
15,12,first_encountered,4,C04,optimizer-A,0.6196666666666665
15,13,total_order,3,C03,optimizer-A,0.609638888888889
15,13,first_encountered,10,C10,optimizer-B,0.5591111111111112
15,14,total_order,3,C03,optimizer-A,0.609638888888889
15,14,first_encountered,10,C10,optimizer-B,0.5591111111111112
15,15,total_order,3,C03,optimizer-A,0.609638888888889
15,15,first_encountered,9,C09,optimizer-B,0.5501944444444447
15,16,total_order,3,C03,optimizer-A,0.609638888888889
15,16,first_encountered,9,C09,optimizer-B,0.5501944444444447
15,17,total_order,3,C03,optimizer-A,0.609638888888889
15,17,first_encountered,4,C04,optimizer-A,0.6196666666666665
15,18,total_order,3,C03,optimizer-A,0.609638888888889
15,18,first_encountered,10,C10,optimizer-B,0.5591111111111112
15,19,total_order,3,C03,optimizer-A,0.609638888888889
15,19,first_encountered,9,C09,optimizer-B,0.5501944444444447
15,20,total_order,3,C03,optimizer-A,0.609638888888889
15,20,first_encountered,10,C10,optimizer-B,0.5591111111111112
15,21,total_order,3,C03,optimizer-A,0.609638888888889
15,21,first_encountered,3,C03,optimizer-A,0.609638888888889
15,22,total_order,3,C03,optimizer-A,0.609638888888889
15,22,first_encountered,10,C10,optimizer-B,0.5591111111111112
15,23,total_order,3,C03,optimizer-A,0.609638888888889
15,23,first_encountered,4,C04,optimizer-A,0.6196666666666665
15,24,total_order,3,C03,optimizer-A,0.609638888888889
15,24,first_encountered,9,C09,optimizer-B,0.5501944444444447
16,0,total_order,4,C04,optimizer-A,0.5511944444444445
16,0,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,1,total_order,4,C04,optimizer-A,0.5511944444444445
16,1,first_encountered,5,C05,optimizer-A,0.5599444444444445
16,2,total_order,4,C04,optimizer-A,0.5511944444444445
16,2,first_encountered,11,C11,optimizer-B,0.6186666666666667
16,3,total_order,4,C04,optimizer-A,0.5511944444444445
16,3,first_encountered,4,C04,optimizer-A,0.5511944444444445
16,4,total_order,4,C04,optimizer-A,0.5511944444444445
16,4,first_encountered,4,C04,optimizer-A,0.5511944444444445
16,5,total_order,4,C04,optimizer-A,0.5511944444444445
16,5,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,6,total_order,4,C04,optimizer-A,0.5511944444444445
16,6,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,7,total_order,4,C04,optimizer-A,0.5511944444444445
16,7,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,8,total_order,4,C04,optimizer-A,0.5511944444444445
16,8,first_encountered,5,C05,optimizer-A,0.5599444444444445
16,9,total_order,4,C04,optimizer-A,0.5511944444444445
16,9,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,10,total_order,4,C04,optimizer-A,0.5511944444444445
16,10,first_encountered,11,C11,optimizer-B,0.6186666666666667
16,11,total_order,4,C04,optimizer-A,0.5511944444444445
16,11,first_encountered,5,C05,optimizer-A,0.5599444444444445
16,12,total_order,4,C04,optimizer-A,0.5511944444444445
16,12,first_encountered,4,C04,optimizer-A,0.5511944444444445
16,13,total_order,4,C04,optimizer-A,0.5511944444444445
16,13,first_encountered,5,C05,optimizer-A,0.5599444444444445
16,14,total_order,4,C04,optimizer-A,0.5511944444444445
16,14,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,15,total_order,4,C04,optimizer-A,0.5511944444444445
16,15,first_encountered,11,C11,optimizer-B,0.6186666666666667
16,16,total_order,4,C04,optimizer-A,0.5511944444444445
16,16,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,17,total_order,4,C04,optimizer-A,0.5511944444444445
16,17,first_encountered,4,C04,optimizer-A,0.5511944444444445
16,18,total_order,4,C04,optimizer-A,0.5511944444444445
16,18,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,19,total_order,4,C04,optimizer-A,0.5511944444444445
16,19,first_encountered,5,C05,optimizer-A,0.5599444444444445
16,20,total_order,4,C04,optimizer-A,0.5511944444444445
16,20,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,21,total_order,4,C04,optimizer-A,0.5511944444444445
16,21,first_encountered,5,C05,optimizer-A,0.5599444444444445
16,22,total_order,4,C04,optimizer-A,0.5511944444444445
16,22,first_encountered,10,C10,optimizer-B,0.6051111111111109
16,23,total_order,4,C04,optimizer-A,0.5511944444444445
16,23,first_encountered,4,C04,optimizer-A,0.5511944444444445
16,24,total_order,4,C04,optimizer-A,0.5511944444444445
16,24,first_encountered,11,C11,optimizer-B,0.6186666666666667
17,0,total_order,0,C00,optimizer-A,0.5538055555555553
17,0,first_encountered,6,C06,optimizer-B,0.6201111111111114
17,1,total_order,0,C00,optimizer-A,0.5538055555555553
17,1,first_encountered,0,C00,optimizer-A,0.5538055555555553
17,2,total_order,0,C00,optimizer-A,0.5538055555555553
17,2,first_encountered,11,C11,optimizer-B,0.5536388888888888
17,3,total_order,0,C00,optimizer-A,0.5538055555555553
17,3,first_encountered,0,C00,optimizer-A,0.5538055555555553
17,4,total_order,0,C00,optimizer-A,0.5538055555555553
17,4,first_encountered,6,C06,optimizer-B,0.6201111111111114
17,5,total_order,0,C00,optimizer-A,0.5538055555555553
17,5,first_encountered,0,C00,optimizer-A,0.5538055555555553
17,6,total_order,0,C00,optimizer-A,0.5538055555555553
17,6,first_encountered,6,C06,optimizer-B,0.6201111111111114
17,7,total_order,0,C00,optimizer-A,0.5538055555555553
17,7,first_encountered,6,C06,optimizer-B,0.6201111111111114
17,8,total_order,0,C00,optimizer-A,0.5538055555555553
17,8,first_encountered,5,C05,optimizer-A,0.6105555555555555
17,9,total_order,0,C00,optimizer-A,0.5538055555555553
17,9,first_encountered,0,C00,optimizer-A,0.5538055555555553
17,10,total_order,0,C00,optimizer-A,0.5538055555555553
17,10,first_encountered,11,C11,optimizer-B,0.5536388888888888
17,11,total_order,0,C00,optimizer-A,0.5538055555555553
17,11,first_encountered,5,C05,optimizer-A,0.6105555555555555
17,12,total_order,0,C00,optimizer-A,0.5538055555555553
17,12,first_encountered,6,C06,optimizer-B,0.6201111111111114
17,13,total_order,0,C00,optimizer-A,0.5538055555555553
17,13,first_encountered,5,C05,optimizer-A,0.6105555555555555
17,14,total_order,0,C00,optimizer-A,0.5538055555555553
17,14,first_encountered,5,C05,optimizer-A,0.6105555555555555
17,15,total_order,0,C00,optimizer-A,0.5538055555555553
17,15,first_encountered,0,C00,optimizer-A,0.5538055555555553
17,16,total_order,0,C00,optimizer-A,0.5538055555555553
17,16,first_encountered,6,C06,optimizer-B,0.6201111111111114
17,17,total_order,0,C00,optimizer-A,0.5538055555555553
17,17,first_encountered,6,C06,optimizer-B,0.6201111111111114
17,18,total_order,0,C00,optimizer-A,0.5538055555555553
17,18,first_encountered,5,C05,optimizer-A,0.6105555555555555
17,19,total_order,0,C00,optimizer-A,0.5538055555555553
17,19,first_encountered,5,C05,optimizer-A,0.6105555555555555
17,20,total_order,0,C00,optimizer-A,0.5538055555555553
17,20,first_encountered,6,C06,optimizer-B,0.6201111111111114
17,21,total_order,0,C00,optimizer-A,0.5538055555555553
17,21,first_encountered,0,C00,optimizer-A,0.5538055555555553
17,22,total_order,0,C00,optimizer-A,0.5538055555555553
17,22,first_encountered,5,C05,optimizer-A,0.6105555555555555
17,23,total_order,0,C00,optimizer-A,0.5538055555555553
17,23,first_encountered,6,C06,optimizer-B,0.6201111111111114
17,24,total_order,0,C00,optimizer-A,0.5538055555555553
17,24,first_encountered,6,C06,optimizer-B,0.6201111111111114
18,0,total_order,0,C00,optimizer-A,0.6119999999999998
18,0,first_encountered,1,C01,optimizer-A,0.6181666666666668
18,1,total_order,0,C00,optimizer-A,0.6119999999999998
18,1,first_encountered,0,C00,optimizer-A,0.6119999999999998
18,2,total_order,0,C00,optimizer-A,0.6119999999999998
18,2,first_encountered,0,C00,optimizer-A,0.6119999999999998
18,3,total_order,0,C00,optimizer-A,0.6119999999999998
18,3,first_encountered,0,C00,optimizer-A,0.6119999999999998
18,4,total_order,0,C00,optimizer-A,0.6119999999999998
18,4,first_encountered,7,C07,optimizer-B,0.5585277777777781
18,5,total_order,0,C00,optimizer-A,0.6119999999999998
18,5,first_encountered,0,C00,optimizer-A,0.6119999999999998
18,6,total_order,0,C00,optimizer-A,0.6119999999999998
18,6,first_encountered,6,C06,optimizer-B,0.5493888888888889
18,7,total_order,0,C00,optimizer-A,0.6119999999999998
18,7,first_encountered,1,C01,optimizer-A,0.6181666666666668
18,8,total_order,0,C00,optimizer-A,0.6119999999999998
18,8,first_encountered,1,C01,optimizer-A,0.6181666666666668
18,9,total_order,0,C00,optimizer-A,0.6119999999999998
18,9,first_encountered,0,C00,optimizer-A,0.6119999999999998
18,10,total_order,0,C00,optimizer-A,0.6119999999999998
18,10,first_encountered,7,C07,optimizer-B,0.5585277777777781
18,11,total_order,0,C00,optimizer-A,0.6119999999999998
18,11,first_encountered,1,C01,optimizer-A,0.6181666666666668
18,12,total_order,0,C00,optimizer-A,0.6119999999999998
18,12,first_encountered,6,C06,optimizer-B,0.5493888888888889
18,13,total_order,0,C00,optimizer-A,0.6119999999999998
18,13,first_encountered,1,C01,optimizer-A,0.6181666666666668
18,14,total_order,0,C00,optimizer-A,0.6119999999999998
18,14,first_encountered,1,C01,optimizer-A,0.6181666666666668
18,15,total_order,0,C00,optimizer-A,0.6119999999999998
18,15,first_encountered,0,C00,optimizer-A,0.6119999999999998
18,16,total_order,0,C00,optimizer-A,0.6119999999999998
18,16,first_encountered,7,C07,optimizer-B,0.5585277777777781
18,17,total_order,0,C00,optimizer-A,0.6119999999999998
